Country,Code,Strategy,Item,Cost_Original,Currency,Conversion,Cost_USD,NAP_Language
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,14-1- Identifier l’objectif de la formation,0.00,USD,1,0.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,"14-2- Identifier les matériels pédagogiques appropriés
",0.00,USD,1,0.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,14-3- Identifier les personnes à former dans chaque zone,0.00,USD,1,0.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,14-4- Planifier la formation,0.00,USD,1,0.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,14-5- Former les personnes des groupes,200'000.00,USD,1,200000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,15-1- Identifier les cours d’eau les plus contaminés par les produits chimiques,20'000.00,USD,1,20000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,15-2- Élaborer une stratégie de dépollution des cours d’eau,1'000.00,USD,1,1000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,15-3- Dépolluer les cours d’eau,220'000.00,USD,1,220000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,16-1- Élaborer un programme de reboisement,1'000.00,USD,1,1000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,16-2- Former les artisans miniers en agroforesterie,80'000.00,USD,1,80000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,16-3- Mettre en œuvre le programme de reboisement,50'000.00,USD,1,50000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,17-1- Inciter les orpailleurs à l’épargne pour la réhabilitation des sites après extraction par la sensibilisation continue,125'000.00,USD,1,125000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,"17-2- Mettre en place un système d’allocation des fonds pour la réhabilitation des sites après extraction par la commune, les services des mines et de l’environnement ainsi que les finances sur la base des redevances perçues",5'000.00,USD,1,5000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,2-1- Élaborer un plan d’assistance aux artisans miniers relatif à leur condition de travail,1'000.00,USD,1,1000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,2-2- Mettre en œuvre le plan d’assistance aux artisans miniers relatifs à leur condition de travail,95'000.00,USD,1,95000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,20-1- Élaborer et adopter un texte règlementaire pour définir les 15 communes riches en or à appuyer par ce PAN,1'000.00,USD,1,1000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,20-2- Organiser des séances d’information pour les orpailleurs sur les zones allouées à l’EMAPE et les emplacements réservés à chaque orpailleur ou à chaque groupe d’orpailleur,49'000.00,USD,1,49000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,21-1- Former les agents des Communes et des agents des services déconcentrés sur leurs droits et obligations en matière d’administration minière suivant la législation en vigueur,0.00,USD,1,0.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,"21-2- Mettre en place un système de suivi des agents de la Commune et des agents des services déconcentrés (rapportage, nombre de sanctions, etc.)",1'000.00,USD,1,1000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,22-1- Faire apparaitre dans les textes règlementaires les avantages de la conformité et les faire savoir aux entités EMAPE,0.00,USD,1,0.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,25-1- Élaborer un plan pour la représentation de l’ANOR dans les 15 Communes riches en Or et l’appliquer,15'000.00,USD,1,15000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,28-1- Identifier les objectifs; 28-2- Planifier et réaliser les formations,100'000.00,USD,1,100000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,29-1- Former les autorités administratives et coutumières sur l’établissement et la mise en œuvre des contrats sociaux,50'000.00,USD,1,50000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,35-1- Former et informer les artisans miniers et les acheteurs sur l’utilisation des taxes et redevances perçues par les structures de l’état,80'000.00,USD,1,80000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,36-1- Élaborer et mettre en place un système de distribution efficiente des revenus de la vente de l’or et du paiement des redevances,1'000.00,USD,1,1000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,37-1- Sensibiliser les orpailleurs à l’épargne et à l’investissement communautaire pour la réalisation d’infrastructures de base,100'000.00,USD,1,100000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,37-2- Identifier et faire savoir les objectifs communautaires pour le développement social et économique de la commune,0.00,USD,1,0.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,38-1- Élaborer un texte règlementaire pour la mise en place des mesures spéciales par les institutions financières relatives à la facilitation de cession de crédit aux orpailleurs,0.00,USD,1,0.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,4-1- Identifier les thèmes et les objectifs; 4-2- Identifier les zones;  4-3- Planifier et réaliser les formations,500'000.00,USD,1,500000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,40-1- Former les entités EMAPE en matière de gestion financière,125'000.00,USD,1,125000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,40-2- Mettre en place la facilitation d’accès au crédit,1'000.00,USD,1,1000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,41-1- Organiser une manifestation sociale pour sensibiliser les populations de l’EMAPE au civisme fiscal et à la gestion saine des revenus et prêts,50'000.00,USD,1,50000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,41-2- Mettre des affichages montrant les bons exemples de civisme fiscal et de la gestion saine des revenus et prêts,3'000.00,USD,1,3000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,47-1- Évaluer objectivement la faisabilité de la tenue des marchés périodiques,7'500.00,USD,1,7500.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,47-2- Planifier et réaliser la tenue des marchés périodiques,50'000.00,USD,1,50000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,47-3- Évaluer les avantages et les inconvénients de la tenue des marchés périodiques et en tirer des leçons pour l’amélioration de l’administration minière,50'000.00,USD,1,50000.00,FR
Madagascar,Formalization,Des mesures pour faciliter la formalisation ou la réglementation,5-1- Conduire une évaluation socioéconomique plus exhaustive pour comprendre l’ordre social local et pour comprendre comment les mineurs sont organisés couramment,30'000.00,USD,1,30000.00,FR
